doc_id,tokens,source,type
fox1comments.txt,Conversation755|Discuss|moder|detail|click|Sort|Best|lostsoulsusa|Juli|fact|offic|work|differ|depart|year|tell|us|problem|well|incid|incred|common|offic|get|hire|onto|differ|polic|depart|whenev|get|troubl|current|depart|Repli|badaktor|Juli|conduct|unprofession|Sound|like|deserv|whatev|come|far|sentenc|goe|Repli|hvsumsens|Juli|cop|go|away|long|time|right|cop|general|back|blue|donâ|t|blind|time|distanc|side|Anyon|otherwis|couldnâ|t|seen|video|Repli|thejuice12030|Juli|Let|alon|histori|fire|time|past|year|histori|DUI|Itâ|s|good|polic|union|point|need|let|go|perman|Repli|repli|politired22|Juli|Cop|short|temper|start|busi|LEO|deserv|shot|watch|video|sever|time|action|Repli|jb4thewin|Juli|bodi|cam|kill|deem|taken|offic|statement|go|mani|peopl|kill|way|bodi|cam|Repli|nobor|Juli|typic|stick|cop|famili|law|enforc|dude|zero|busi|cop|ZERO|Hope|goe|away|life|Repli|1ribbonvet|Juli|cop|dui|5th|dept|year|bound|happen|sooner|later|Repli|citizenusa|Juli|Accountabl|must|brought|brass|respons|hire|allow|crimin|work|depart|terribl|loss|woman|die|famili|major|blow|heroic|polic|offic|put|life|line|protect|serv|Repli|fredfarkle2000|Juli|year|old|white|former|polic|offic|certifi|two|differ|state|work|Black|area|midnight|shift|liter|cri|saw|horribl|video|poor|woman|Sonya|Massey|noth|offic|certain|deserv|die|May|rest|God|See|Repli|thejuice12030|Juli|Hope|get|mani|year|behind|bar|context|fire|time|previous|PD|year|Histori|DUI|polici|three|strike|youâ|re|Repli|MAGA-NOW2024|Juli|Shouldâ|ve|never|allow|wear|badg|Donâ|t|cop|background|check|cop|Repli|TWIDDLEdee050ð|ºð|¸|Juli|stori|make|sick|want|throw|pray|young|ladi|famili|kid|left|behind|glad|ex|polic|offic|charg|murder|bodi|camera|turn|See|Repli|repli|Lifeseeker1|Juli|case|send|SOCIAL|WORKER|better|deescal|situat|Repli|xx369xx|Juli|matur|cop|common|sens|fine|Repli|shiller|Juli|home|intrud|call|Used|basebal|bat|knock|knife|suspectâ|s|hand|Cop|minut|question|three|hour|secur|video|statement|Cop|took|four|day|give|copi|report|insur|now|call|fire|emt|Repli|Tequila_Mockingbird|Juli|Well|also|dial|need|know|safe|dig|hole|Repli|repli|repli|solvenianho|Juli|Cop|two|DUIs|year|kick|Armi|taxpay|counti|need|fire|Sherriff|simpl|background|check|ignor|red|flag|go|result|payout|famili|MILLION|$|$|fund|public|Repli|jb4thewin|Juli|bodi|cam|kill|deem|taken|offic|statement|go|mani|peopl|kill|way|bodi|cam|Repli|repli|dsquar|Juli|Although|ardent|back|blue|support|someth|wrong|hire|train|practic|mani|depart|Repli|malodn|Juli|call|help|us|American||regardless|live||abl|without|fear|live|Biden|Sonyaâ|s|death|hand|respond|offic|remind|us|often|Black|American|face|fear|safeti|way|mani|See|Repli|xx369xx|Juli|Law|enforc|need|reform|Repli|ONE4ALL549|Juli|Work|alongsid|law|enforc|mani|year|know|mani|great|officersâ|review|unedit|footageâ|anyon|tri|way|shouldnâ|t|access|societi|littl|less|badg|firearm|year|life|isnâ|t|enough|imo||man|deserv|death|pena|See|Repli|aliswel|Juli|Observ|quick|demon|within|cop|react|rebuk|name|Jesus|absolut|explan|reaction|Repli|repli|wacohigirl|Juli|sent|social|worker|first|Repli|AnotherDistract|Juli|go|ID|first|place|constitut|mean|noth|Repli|repli|hunterdavinci|Juli|Massey|OK|sorri|Graysonâ|s|bodi|camera|footag|point|weapon|duck|rais|hand|duck|duck|potenti|bullet|rais|hand|put|boil|water|stori|well|explain|nice|See|Repli|MAGA-NOW2024|Juli|Law|regul|requir|protocol|put|place|higher|up|individu|isnâ|t|cut|LEO|boss|go|held|level|account|goe|way|attorney|general|politician|jabba|hut|governor|th|See|Repli|14a11|Juli|perfect|world|higher|up|respons|unfortun|cop|becom|scapegoat|appear|terribl|situat|law|enforc|general|Repli|safetaco|Juli|Probabl|wise|open|door|polic|unless|warrant|real|lesson|call|polic|problem|now|two|problem|scari|Repli|xx369xx|Juli|Itâ|s|scari|itâ|s|come|polic|didnâ|t|find|evid|prowler|obvious|spectrum|Asked|name|move|reason|see|ID|enter|resid|Repli|mac457|Juli|offic|realli|worri|pot|hot|water|mayb|move|closer|threaten|shoot|face|Repli|14a11|Juli|put|pot|knelt|put|hand|head|final|began|approach|underestim|reckless|situat|though|Usualli|smart|thing|situat|advanc|parti|back|away|weapon|aka|pot|See|Repli|repli|14a11|Juli|disgust|mainstream|media|misrepres|shoot|went|play|video|incid|back|speed|can|clear|see|woman|obvious|high|lung|back|drop|knee|hurl|boil|hot|water|offic|believ|th|See|Repli|Reader599|Juli|agre|two|video|second|one|shorter|clear|race|thing|hate|media|extrem|unfortun|unnecessari|use|forc|cut|dri|articl|make|seem|innoc|u|See|Repli|olympicspirit|Juli|guy|guilti|excess|forc|least|probabl|murder|hand|Derick|Chauvin|imo|didnâ|t|ever|intend|kill|Mr|Floyd|Guilti|neglig|murder|imo|Repli|LonelyModer|Juli|Chauvin|everi|reason|believ|kill|Floyd|neglig|Grant|case|even|egregi|Chauvin|deserv|sentenc|busi|continu|law|enforc|offic|made|understand|mistak|Repli|repli|jimey|Juli|Attorney|Crump|actual|hope|huge|payday|Repli|repli|SydneyC23|Juli|Cop|like|one|tarnish|Hope|bad|appl|convict|Repli|dsquar|Juli|Common|sens|prevent|Cop|gone|stove|worri|someth|stove|burn|seat|Repli|repli|chiefsbrat|Juli|Watch|bodycam|video|elsewher|speed|rais|question|First|video|second|offic|perspect|teach|cop|cross|offic|line|fire|depart|carri|taser|singl|reaction|go|non-leth|Yeah|water|give|seriou|See|Repli|repli|ynotiza|Juli|Even|though|rise|floor|start|throw|pot|water|offic|complet|turn|situat|cluster|handl|poor|need|situat|escal|Repli|repli|independent234|Juli|Wow|disrespect|woman|lost|life|prevent|Repli|deepbrainai|Juli|Grayson|plead|guilti|twice|drive|influenc|prior|becom|polic|offic|serv|six|differ|depart|four|year|left|Armi|month|Repli|BuzzdubbaU|Juli|Doesnâ|t|sound|like|killer|also|doesnâ|t|sound|like|race|anyth|bunch|hot|water|poor|judgment|Repli|repli|Bluecoat75|Juli|Apparent|go|around|rebuk|peopl|name|Jesus|Repli|oranperth|Juli|cop|set|immin|danger|fire|easili|turn|stove|difficult|Repli|nopoliticalparti|Juli|sound|like|scare|probabl|poor|train|polic|offic|Keep|mind|heard|evid|news|stori|offic|wrong|sad|encount|condol|woman|famili|friend|Repli|husker23|Juli|discharg|Armi|year|half|misconduct|serious|offens|two|DUIâ|s|work|six|polic|depart|last|four|year|least|three|fire|counti|go|deserv|lawsuit|come|way|sheriff|shou|See|Repli|OneOpinion803077|Juli|read|object|look|like|flagrant|reckless|Imagin|camera|offic|go|prison|LONG|time|deserv|rebuk|name|Jesus|common|term|non-denomin|church|respon|See|Repli|sdanh|Juli|Probabl|one|sickest|video|polic|behavior|Iâ|ve|ever|seen|Repli|uncommonman51273|Juli|back|Blue|cop|shot|way|quick|Repli|xx369xx|Juli|Back|tbe|blue|happen|Repli|repli|robert_merc|Juli|realli|sad|gas-light|Fox|right|now|tri|pretend|Grayson|body-cam|footag|exoner|problem|exist|turn|till|shot|accord|court|document|also|reason|find|anywh|See|Repli|Ato188|Juli|exist|hard|find|make|easi|search|Sangamon|Counti|Sheriff|Office|Juli|OIS|Incident|Youtub|go|minut|see|offic|bodycam|footag|get|back|grab|pot|throw|empti|can|see|st|See|Repli|siskiyoucountyjunior|Juli|True|bad|peopl|exist|everi|profess|brother|stand|right|next|without|put|bullet|grape|charg|ONE|video|bad|cop|cowork|use|forc|includ|dead|forc|protect|helpless|victim|brutal|one|admit|good|cop|exist|Even|incarcer|felon|code|deal|harm|women|kid|Repli|oranperth|Juli|now|suggest|Grayson|partner|shot|Grayson|drunk|high|plain|old|smart|Repli|repli|LonelyModer|Juli|stori|buri|point|use|search|bar|find|stori|nice|Demi|Moor|look|bikini|age|among|top|stori|Fox|laughabl|transpar|propaganda|machin|littl|els|Repli|Federalpen45|Juli|search|Repli|robert_merc|Juli|happen|two|half|week|ago|made|Fox|today|Hmmm|Repli|craigj|Juli|actual|watch|bodi|cam|footag|throw|liquid|shoot|way|know|boil|water|boil|oil|even|boil|water|face|eye|can|caus|serious|damag|leav|offic|open|attack|made|number|mistak|itâ|See|Repli|smarterthanallofyou|Juli|case|like|make|black|peopl|reluct|mani|time|scare|around|white|cop|long|histori|white|cop|abus|deep|seat|black|psych|white|racist|laugh|anyon|intellig|open|mind|can|see|fact|Repli|repli|Lifeseeker1|Juli|Wow|FOX|buri|stori|Repli|repli|Juli|decad|involv|review|other|Respons|Resist|report|conclud|situat|go|either|way|mani|offic|suppos|take|control|situat|obvious|respons|probabl|back|far|eno|See|Repli|xx369xx|Juli|deputi|call|check|alleg|prowler|around|resid|find|indic|prowler|obvious|properti|secur|make|contact|caller|front|door|simpl|obtain|name||word|mouth||incid|report|serv|See|Repli|repli|grendel'smom|Juli|cop|go|eventu|murder|someon|whether|offici|capac|off-duti|matter|color|video|clear|murder|despit|attempt|claim|otherwis|absolut|immedi|even|slow-mot|danger|cop|Repli|Twin_Mil|Juli|Fox|buri|pretti|well|anoth|exampl|control|cop|Repli|robert_merc|Juli|hard|compet|current|headlin|sea-lion|run|around|beach|sea-lion|beach|world|come|Repli|repli|Greaterthan10|Juli|video|prove|assassin|offic|Repli|kaydawg|Juli|everi|Trump|support|know|hear|stori|One|offic|noth|wrong|Repli|theother_sid|Juli|peopl|someth|like|protest|someth|Mayb|athlet|take|knee|nation|anthem|bring|attent|type|thing|Nevermind|ok|type|polic|misconduct|long|peopl|victim|New|topic|Repli|repli|sbnr70|Juli|Amaze|among|entir|Back|Blue|brigad|nation|includ|apologist|rogu|cop|everywher|includ|Republican|singl|statement|condemn|blatant|callous|kill|defenseless|citizen|home|realli|See|Repli|JM549|August|guy|never|hire|polic|offic|think|paradox|situat|woke|polici|anti-polic|sentiment|liber|area|creat|environ|good|qualifi|candid|polic|offic|reluct|appli|result|depart|str|See|Repli|StaffnRod|Juli|journal|propaganda|amount|time|articl|refer|offic|white|follow|slew|account|involv|white|black|alterc|disgust|Fox|New|CNN|Tune|Repli|14a11|Juli|pretti|sad|see|fox|news|misrepres|shoot|attempt|assault|offic|led|shot|clear|video|slow|bit|Repli|mac457|Juli|believ|stori|made|page|Fox|New|Repli|robert_merc|Juli|Anyth|narrat|get|suppress|delay|well|shot|two|week|ago|publish|stori|Repli|Oh_no_you_didn't|Juli|go|Biden|make|convict|know|write|statement|Repli|repli|mrmacktitti|Juli|Boil|water|can|caus|fatal|injuri|disfigur|lot|pictur|boil|water|can|juri|lot|boil|water|injuri|Repli|LonelyModer|Juli|never|hand|pot|order|remov|stove|inappropri|evid|immin|fire|state|basi|order|made|motion|throw|pot|made|threat|See|Repli|Twin_Mil|Juli|also|Illinoi|State|Polic|ignor|Clear|Present|Danger|report|file|Highland|Park|Polic|lead|death|multipl|American|Independ|Day|Repli|repli|deepbrainai|Juli|fox|buri|stori|Harri|call|famili|Sonya|Massey|Illinoi|woman|polic|shot|Repli|repli,fox,user_comments
fox2comments.txt,Sort|Best|dadpaulywog696|Juli|Stay|lane|whole|stori|come|Repli|repli|GettingMyKicksOnRt66|Juli|Compli|first|complain|second|make|sudden|movement|duck|behind|counter|tension|everi|call|offic|ask|reason|request|Prayer|famili|Repli|tdslooni|Juli|Marcus|right|one|talk|way|leftw|media|talk|Trumpâ|s|assassin|attempt|fallout|Secret|Servic|drool|incompet|politician|experi|run|POTUS|truli|sad|societi|live|infor|See|Repli|righttose|Juli|Obviousli|none|us|feel|sorri|ladi|famili|Howev|base|stori|alon|anyon|follow|offic|order|Mayb|mayb|put|pot|thing|would'v|end|differ|Repli|bgspeed|Juli|arrest|fire|charg|stand|trial|convict|spend|like|rest|life|prison|sure|die|incarcer|cop|Letâ|s|see|trial|goe|Repli|repli|NJpatriot45|Juli|lack|complianc|respons|vast|major|polic|shoot|Repli|repli|NJpatriot45|Juli|alway|quick|polic|shoot|especi|white|offic|involv|absolut|silenc|peopl|shot|Chicago|4th|Juli|weekend|bunch|hypocrit|Repli|berdad|Juli|Exact|Chicago|school|children|shot|daili|Get|mayor|Repli|repli|consareonlyway|Juli|black|peopl|confront|polic|offic|argu|offic|listen|told|may|save|life|Repli|45isAliv|Juli|woman|certain|unarm|Repli|LordB|Juli|Base|stori|sound|duck|came|arm|thatâ|s|gambl|take|Repli|rlbailey82047|Juli|white|shot|polic|even|though|commit|far|fewer|crime|Accord|FBI|Repli|repli|FreedomFan37|Juli|Mayb|Marcus|tell||peopleâ|ALWAYS|compli|law|enforc|instruct|someth|save|lot|live|Repli|YourDownvotesAreTear|Juli|Judg|stat|focus|pitch|instead|tri|play|activist|Repli|repli|bischonmama|Juli|Ben|Crump|right|money|polic|offic|six|differ|law|agenc|last|four|year|sheriff|need|resign|Repli|bluemax79|Juli|black|Capitol|Polic|Officer|shot|unarm|white|woman|Ashli|Babbitt|termin|charg|fact|promot|Repli|Veteran_praying_forUSA|Juli|Prayer|famili|heal|Poor|train|vet|offic|make|harder|good|one|Pray|unit|state|may|turn|back|God|heal|may|strength|break|grip|devil|end|cultur|death|hatr|Repli|beantownac|Juli|even|watch|video|can|one|problem|societi|player|like|other|make|singl|incid|broader|system|problem|look|incid|versus|run|wild|system|problem|dri|See|Repli|bornagain960|Juli|Someth|miss|stori|donâ|t|know|someth|Repli|backrubplz|Juli|Perhap|next|time|listen|offic|command|Oh|wait|worri|next|time|Repli|repli|cincinnati0814|Juli|see|video|reason|ever|shot|woman|charg|1st|degre|murder|ainâ|t|get|Repli|repli|Pmm22|Juli|WoW|sound|like|extrem|difficult|incid|mean|result|death|anyon|one|locat|offic|check|area|report|GOA|Gone|Arrival|left|transpir|confess|disturb|Repli|OccamsRazor807|Juli|see|black|pitcher|make|million|bemoan|hard|live|America|anoth|black|follow|direct|polic|offic|kill|sorri|kill|good|sake|follow|offic|direct|Repli|repli|DaBronx180|Juli|way|Stroman|pitch|Yanke|sure|get|real|good|groundskeep|trade|Repli|IntheNet999|Juli|thousand|young|black|murder|street|young|black|Total|s|wors|tragedi|everyon|seem|ignor|Repli|Meb|Juli|Prayer|woman|famili|never|happen|live|matter|statement|Marcus|Stroman|everi|offic|shot|kill|duti|Repli|repli|Chops098|Juli|Can|imagin|peopl|passion|Chicago|everyday|Repli|TheAntiLiberal768|Juli|Yanke|Marcus|Stroman|speak|watch|profession|sport|ten|year|somebodi|plant|thought|pro|athlet|pea-siz|brain|opinion|matter|Repli|repli|truthhurts999|Juli|Ashli|Babbit|shoot|unarm|white|woman|shot|black|policeman|can|get|wreck|Repli|repli|villageidiot2|Juli|Sad|yes|someon|call|polic|start|friction|Repli|TheZipper221|Juli|Sound|like|disappoint|America|suppos|think|countri|better|one|inclin|make|alleg|back|solut|Repli|TavernTal|Juli|poor|woman|execut|get|life|parol|Repli|yankeeBoyi|Juli|Stroman|black|leader|ever|word|black|kid|shot|everi|week|Chicago|black|kid|Ever|One|word|Repli|DaBronx180|Juli|way|Stroman|pitch|concentr|win|game|donâ|t|think|won|game|sinc|mid|June|Repli|violat|polici|dj003231|Juli|cop|crimin|think|expect|cop|behav|like|crimin|wonder|yall|trust|FBI|long|donâ|t|expect|much|peopl|trust|enforc|law|Repli|mule61|Juli|cop|charg|first|degre|murder|want|Repli|superbigsexy2|Juli|watch|video|didnâ|t|hear|threat|Repli|repli|MakingMyWay|Juli|Read|Godless|peopl|becom|countri|peopl|watch|video|listen|audio|still|think|cop|pure|evil|murder|pray|Repli|beefy8888|Juli|watch|bodycam|footag|cop|want|get|hell|chick|piec|work|didnt|answer|door|five|minut|interest|call|wit|phone|talk|cop|fumbl|around|look|ID|thr|See|Repli|Juli|Face|batter|face|wild|woman|hold|pot|boil|water|mediev|time|weapon|Repli|repli|farmdog078|Juli|Trump|Presid|lame|stream|media|ran|stori|Right|now|first|Iâ|m|hear|Repli|TRUMP-GREATEST-PRESIDENT-EVER|Juli|surpris|one|person|pro|kill|unarm|women|anyon|Repli|JoeyB159|Juli|Good|bye|NYâ|Go|play|Chicago|Repli|thescoots273|Juli|get|tie|Trump|like|Juici|Smolay|left|never|let|tragedi|go|wast|Repli|smarterthandem|Juli|set|pot|hot|water|Repli|Winning2024|Juli|Stick|basebal|can|Skippi|Repli|repli|violat|polici|Juli|mistak|unarm|Repli|repli|sandyone699|Juli|Someth|major|miss|stori|Someon|call|get|help|prowler|wind|get|shot|multipl|time|respond|offic|insid|home|hold|pot|hot|water|offic|murder|Repli|repli|Arclight1955|Juli|Stroman|focus|tri|pitch|better|pathet|team|stop|worri|whatâ|s|go|local|communiti|Repli|dudeborrachon355|Juli|Marcus|taken|medic|Repli|liberalsRuseless|Juli|great|loss|sure|Repli|repli|Juli|act|like|role|model|Repli|HeadKangaroo|Juli|rich|enough|ticket|suggest|buy|one|Repli|urbantexan|Juli|tragic|horribl|Biden|Harri|administr|caus|America|destroy|fabric|valu|American|critic|vote|broken|administr|White|Hous|Nov|idea|heal|US|Repli|BowJayZ890|August|KEEP|UNARMED|ARMED|POT|BOILING|WATER|let|get|straight|call|polic|wait|minut|open|door|Probabl|need|wait|pot|water|boil|Officer|tell|shut|gas|stove|flame|See|Repli|HPLwasright|Juli|cop|tell|stand|one|foot|quackquack|stand|one|foot|quack|quack|can|file|complaint|later|otherwis|FAFO|Repli|TiredOfCopMurd|Juli|go|law|school|think|wrong|get|shoot|everyon|make|sad|even|everyon|disobey|misunderstand|order|Go|back|Germani|Repli|repli|berdad|Juli|Marcus|throw|Georg|Soro|brick|small|busi|store|Repli|holden659|Juli|unnam|Repli|Tistru|Juli|revers|DEI|bad|need|profession|sport|Repli|txpilot|Juli|Address|p|Resid|joey|WH|sponsor|condon|lawless|young|manâ|answer|sit|within|P|Repli|SigP220CCW|Juli|Shooter|fire|arrest|els|want|Public|hang|tomorrow|trial|Repli|pops247365|Juli|use|system|calm|Repli|repli|DickHurts433|Juli|Now|wait|minut|Throw|boil|hot|water|polic|offic|normal|behaviour|pot|hot|water|consid|dead|weapon|Let|throw|pot|boil|water|see|like|see|anyth|Polic|Officer|manual|must|toleran|See|Repli|nupeharry445|Juli|Peopl|pue|evil|Repli|jjones313|Juli|stori|burri|deep|fox|file|go|figur|Repli|violat|polici|sologlid|Juli|red|citi|Blue|citi|Almost|everi|larg|citi|ran|left|peopl|live|paid|welfar|vote|blue|vote|blue|crimin|gang|allow|exist|Repli|LibsRdelusion|Juli|Majoy|Nixon|fault|Talk|insan|Repli|oranperth|Juli|Clear|woman|murder|deputi|sheriff|arrest|jail|Now|wait|trial|sentenc|way|black|men|murder|wonder|Stroman|passion|condemn|black|men|sound|racist|like|typic|BLMer|look|care|See|Repli|repli|arsf|Juli|Democrat|need|solid|month|race|riot|suppos|throw|rhetor|money|behind|Repli|repli|atouchtoomuch|Juli|bet|put|pot|hot|water|next|time|Oh|wait|Repli|violat|polici|mackeyal|Juli|white|white|crime|Latino|Latino|crime|noth|cop|murder|woman|matter|color|Repli|repli|wcmartinslockport|Juli|Well|Marcus|Perhap|start|can|volunt|guardian|angel|help|fight|crime|Put|shut|Repli|violat|polici|SomeGuy789649|Juli|case|counti|sheriff|point|finger|governor|take|civic|class|take|anoth|knee|Repli|pops247365|Juli|playbal|shut|shut|play|ball|oh|yeah|pack|bag|Repli|jackwalt|Juli|Racist|Repli|violat|polici|berdad|Juli|start|Let|look|Defund|get|back|Repli|violat|polici|beefy8888|Juli|white|long|gone|want|name|Repli|repli,fox,user_comments
